MolWt,LogP,HBD,HBA,RotatableBonds,TPSA,Volume,LipinskiViolations,NumAtoms,pIC50
384.41,2.78,3,6,7,133.64,231.37,0,27,6.149997414
516.63,3.88,3,6,7,110.43,310.96,1,37,6.677780705
537.11,5.87,0,8,9,68.54,323.05,2,38,8.530030791
381.23,4.42,2,4,4,66.91,228.93,0,24,8.795880017
553.82,4.42,1,8,6,77.97,332.56,1,34,7.301029996
329.36,3.85,1,5,4,67.17,198.26,0,25,7.214670165
469.5,4.47,2,6,5,107.89,282.64,0,35,4.522878745
317.33,1.93,1,7,4,106.19,191.0,0,22,7.113509275
467.57,4.42,4,7,9,117.63,281.48,0,34,7.283996656
446.94,5.47,2,7,8,94.6,268.78,1,31,5.119186408
201.18,1.49,1,3,3,78.16,121.11,0,15,4.327902142
391.43,3.54,1,7,6,74.73,235.63,0,29,6.324588306
400.48,5.38,1,6,5,69.16,241.08,1,30,4.0
598.1,6.31,2,8,11,108.74,359.77,2,43,7.698970004
480.64,4.89,1,5,5,44.39,289.28,0,35,8.698970004
571.45,5.22,3,6,8,108.48,343.46,2,37,7.698970004
367.41,2.35,2,8,7,116.76,221.19,0,27,5.91721463
366.85,5.03,0,4,3,44.12,220.55,1,26,4.08249449
360.34,3.79,1,4,5,59.81,216.94,0,26,6.420216403
286.16,2.9,1,3,1,44.7,171.71,0,18,6.900008766
731.85,8.98,2,9,12,105.91,440.57,2,54,6.0
549.81,3.85,2,8,6,103.83,330.15,1,34,7.301029996
362.39,3.83,2,6,5,96.27,218.16,0,27,4.159999982
281.36,2.97,0,4,5,30.29,169.37,0,21,4.552841969
507.98,4.22,2,8,10,109.7,305.52,1,36,6.718966633
507.9,4.16,3,6,6,94.92,305.49,1,35,9.0
621.6,5.98,1,9,7,84.11,373.59,2,42,7.958607315
503.56,2.88,4,10,11,148.92,303.15,1,37,8.301029996
290.33,3.51,1,4,3,67.6,174.77,0,22,4.0
569.73,2.41,3,7,10,123.84,342.93,1,40,7.15490196
230.22,3.22,3,5,2,85.41,138.6,0,17,4.236572006
383.48,3.2,2,6,6,87.22,230.81,0,27,7.698970004
303.71,3.63,2,5,3,88.25,182.55,0,21,6.045275209
637.75,8.49,3,9,7,123.81,383.91,2,48,8.397940009
460.59,2.57,2,8,4,91.21,277.27,0,34,6.320572103
398.5,2.44,3,9,8,107.26,239.86,0,28,6.301029996
438.44,2.91,1,8,5,122.96,263.95,0,32,4.522878745
461.45,6.23,1,6,6,76.73,277.8,1,34,5.0
673.61,-1.08,9,9,20,300.85,405.56,2,46,5.22184875
372.79,4.3,2,5,5,76.14,224.14,0,26,8.22184875
614.22,5.02,2,10,9,102.93,369.43,2,42,5.492144128
377.83,5.19,1,5,3,56.27,227.16,1,27,7.292429824
492.91,3.79,1,8,6,77.97,296.47,0,34,7.301029996
433.38,5.05,1,5,8,50.16,260.33,1,29,6.823908741
523.64,4.67,2,8,8,87.55,315.22,1,39,7.866461092
477.35,6.74,1,6,6,80.06,286.8,1,33,8.37675071
523.48,5.61,1,5,9,67.35,314.56,2,34,8.770062314
372.81,3.78,1,5,5,73.44,224.15,0,26,4.508638306
522.26,6.02,3,3,5,55.73,313.22,2,28,6.060480747
501.66,4.23,2,8,7,86.28,301.95,1,36,4.698970004
617.15,5.39,2,9,12,110.61,371.24,2,44,7.886056648
341.39,2.48,2,6,6,109.23,205.47,0,24,5.4700002
729.75,7.4,2,12,11,144.83,439.31,3,54,6.0
442.57,4.65,2,8,6,74.14,266.42,0,33,8.301029996
766.88,6.61,2,11,12,134.06,461.62,3,55,7.0
536.46,5.89,2,8,9,97.84,322.39,2,36,5.0
387.82,3.82,1,7,1,74.73,233.19,0,27,4.0
462.94,4.19,1,8,6,88.23,278.41,0,33,6.0
598.19,6.75,2,6,6,69.61,359.81,2,43,7.320572103
412.28,4.92,1,6,4,72.7,247.63,0,28,6.958607315
527.15,5.07,1,8,10,77.33,317.0,2,36,8.140021558
475.35,5.8,2,5,6,76.14,285.58,1,31,5.112945622
488.55,3.56,1,10,8,106.69,294.11,0,36,6.0
479.39,4.15,2,9,7,119.47,288.63,0,34,5.0
366.4,2.56,1,6,3,89.93,220.58,0,27,6.886056648
308.77,4.03,2,4,2,63.83,185.59,0,22,4.585026652
540.04,4.75,2,7,10,88.61,324.83,1,38,7.552841969
699.79,7.8,5,9,11,177.21,421.23,2,50,7.853871964
282.3,2.63,2,5,2,91.48,169.94,0,21,4.0
471.92,4.35,2,7,7,88.61,283.82,0,33,8.022276395
320.36,2.95,2,6,3,102.48,192.85,0,24,4.920818754
573.58,5.98,2,8,6,97.2,345.31,2,42,5.602059991
292.38,4.0,0,2,2,32.67,176.0,0,22,4.698102283
515.57,3.89,2,9,7,112.16,310.38,1,38,7.540607512
419.85,4.71,2,5,5,75.72,252.47,0,30,7.37675071
436.52,3.14,3,8,7,111.3,262.79,0,32,5.0
396.95,4.08,1,3,3,31.4,238.63,0,27,4.522878745
372.84,5.23,1,6,3,80.95,224.12,1,25,7.958607315
370.77,3.1,3,5,3,87.14,222.93,0,26,8.853871964
1046.28,-2.21,14,16,20,388.62,629.8,3,72,5.568636236
540.63,5.19,3,8,10,113.41,325.41,2,39,7.337242168
485.93,4.65,3,7,9,94.54,292.26,0,34,5.598599459
622.73,9.08,4,7,7,121.78,374.87,2,47,6.860120914
419.67,6.3,0,2,2,39.83,251.8,1,27,5.0
543.62,4.45,3,8,8,117.95,327.26,1,40,7.91721463
411.29,5.53,1,5,4,59.81,247.03,1,28,6.698970004
400.28,3.16,0,4,2,72.8,240.32,0,22,6.0
596.38,5.58,2,6,7,96.45,358.48,2,38,7.327902142
409.29,4.23,3,5,5,92.51,245.83,0,26,4.301029996
492.0,4.42,2,8,8,96.87,295.82,0,32,7.460046158
484.58,4.05,2,8,6,75.31,291.72,0,36,6.886056648
497.4,3.77,1,7,8,83.48,298.87,0,32,8.568636236
396.46,1.17,4,8,6,122.3,238.68,0,29,5.798602876
495.56,2.15,1,8,6,115.65,298.29,0,35,8.0
484.56,4.52,2,5,6,90.98,291.69,0,36,7.086186148
440.51,4.61,1,8,7,86.34,265.18,0,33,6.920818754
434.57,6.17,1,7,8,69.16,261.55,1,31,5.031517051
445.59,5.59,1,7,7,63.17,268.19,1,32,7.216811309
403.53,4.34,0,5,7,47.48,242.91,0,30,8.522878745
359.43,2.75,3,6,6,88.99,216.37,0,27,6.15490196
497.38,6.5,1,7,7,83.55,298.86,1,34,9.366531544
606.06,8.24,3,7,9,115.3,364.56,2,44,5.408935393
431.88,3.84,1,8,1,83.96,259.71,0,30,4.0
479.56,7.01,3,5,8,78.94,288.68,1,36,6.268250116
406.37,3.72,2,6,5,101.66,244.64,0,30,5.645891561
446.46,4.11,2,7,7,117.97,268.76,0,33,6.823908741
555.57,2.03,6,6,15,191.36,334.48,2,38,6.096910013
651.68,-0.34,6,9,8,244.87,392.33,2,47,6.167491087
280.28,2.87,3,4,2,86.32,168.73,0,21,7.698970004
420.45,2.72,1,7,0,110.06,253.12,0,31,8.27572413
417.47,2.46,1,7,6,84.75,251.31,0,31,7.214670165
518.54,4.11,2,6,4,74.56,312.17,1,38,8.638272164
268.27,2.33,3,5,1,102.48,161.5,0,20,4.301029996
432.48,4.72,0,5,4,68.09,260.34,0,33,5.0
443.53,5.71,2,8,6,81.19,266.95,1,32,5.0
441.44,3.46,1,8,7,85.53,265.76,0,32,8.860120914
796.9,6.7,2,12,14,143.29,479.7,3,57,6.0
801.86,7.77,3,8,14,143.5,482.67,2,57,5.301029996
308.77,4.03,2,4,2,63.83,185.59,0,22,3.522878745
517.92,3.72,2,7,7,119.67,311.53,1,36,8.853871964
641.15,5.9,4,10,11,136.73,385.6,2,43,7.698970004
384.4,1.12,3,9,6,136.34,231.43,0,28,6.107905397
380.84,4.37,3,6,6,87.75,228.99,0,27,5.0
590.13,6.69,2,9,9,78.44,354.93,2,41,8.045757491
563.56,3.91,2,9,11,122.75,339.28,1,41,6.7780644
489.48,3.84,2,5,5,105.72,294.68,0,36,7.484126156
368.39,2.51,5,4,7,123.32,221.78,0,27,6.28567024
399.32,6.31,0,3,2,34.89,239.82,1,27,3.823908741
573.09,5.54,2,8,14,102.44,344.68,2,39,7.568636236
394.28,4.64,3,4,4,79.62,236.78,0,25,4.301029996
411.51,4.67,1,5,4,62.53,247.71,0,31,7.698970004
528.39,4.99,3,8,10,117.85,317.53,1,34,7.987162775
487.56,3.01,6,7,11,144.06,293.51,1,36,7.0
419.49,3.56,3,6,5,91.51,252.53,0,31,5.872895202
460.31,4.0,3,6,8,88.17,276.55,0,29,7.017728767
537.67,5.6,3,7,10,90.45,323.67,2,40,8.318758763
618.11,8.57,3,6,10,102.16,371.81,2,45,5.161150909
446.51,5.26,3,6,7,95.59,268.75,1,32,9.0
439.48,2.63,1,10,6,108.34,264.57,0,33,6.0
423.45,2.76,2,8,8,96.53,254.92,0,31,6.599997654
376.82,4.8,1,5,7,52.61,226.57,0,26,6.522878745
542.04,3.94,1,10,8,90.44,326.03,1,38,5.0
416.88,4.65,1,6,7,59.51,250.69,0,29,6.522878745
421.38,4.14,3,7,4,101.31,253.7,0,30,5.284832642
447.33,6.73,1,5,5,70.83,268.72,1,31,7.721246399
463.49,4.22,2,7,8,91.24,278.99,0,32,8.522878745
519.65,5.08,2,7,6,86.28,312.82,2,39,8.017728767
571.26,5.26,1,8,7,83.96,342.78,2,34,7.301029996
443.51,4.08,2,8,6,110.61,266.99,0,33,6.252588192
380.84,4.37,3,6,6,87.75,228.99,0,27,8.096910013
413.8,3.84,4,5,4,120.0,248.84,0,29,4.698970004
508.6,3.25,1,8,6,98.74,306.18,1,37,5.0
709.73,6.76,2,10,11,115.14,427.27,2,52,6.0
474.54,4.61,2,7,7,96.18,285.67,0,35,6.920818754
431.46,3.16,2,8,6,115.44,259.74,0,32,8.259637311
325.44,4.43,1,6,3,55.1,195.87,0,23,6.55458263
703.79,8.34,2,9,11,105.91,423.68,2,52,6.0
354.41,4.33,2,3,3,85.33,213.34,0,27,6.0
549.68,4.44,3,8,8,106.51,330.89,1,41,7.698970004
465.62,3.62,2,7,9,81.59,280.25,0,33,8.045757491
528.54,6.96,2,6,6,84.73,318.19,2,39,5.0
511.03,3.94,0,9,8,77.77,307.36,1,36,8.059981845
517.51,6.52,2,6,10,83.04,310.97,2,35,4.568636236
586.55,4.85,2,8,9,103.35,352.5,1,39,7.167491087
373.24,5.48,3,4,2,73.83,224.13,1,25,7.920818754
357.41,4.11,1,4,4,52.65,215.15,0,27,4.0
346.29,1.7,5,8,2,144.52,208.48,0,25,4.387216143
523.9,7.46,3,5,4,106.07,315.12,2,37,6.537602002
364.19,3.91,2,4,3,84.08,218.69,0,24,7.537602002
586.7,3.37,1,10,9,120.6,353.19,1,43,6.229147988
440.46,3.85,3,7,4,131.83,265.16,0,33,6.0
367.41,3.04,3,6,5,111.39,221.18,0,27,4.301029996
566.67,4.51,3,9,11,116.65,341.13,1,42,6.022825324
604.08,5.75,1,8,8,89.05,363.38,2,43,5.0
323.44,4.84,1,5,5,55.63,194.71,0,24,6.41453927
461.86,3.53,2,7,6,100.47,277.78,0,32,8.522878745
413.55,3.98,1,4,3,44.29,248.9,0,30,5.886056648
366.83,5.28,2,3,5,53.6,220.55,1,26,3.301029996
364.45,3.68,2,5,4,96.16,219.39,0,27,5.0
603.1,5.27,1,8,8,83.06,362.78,2,43,7.346787486
510.43,4.77,1,7,5,73.65,306.71,1,35,7.958607315
635.74,6.81,1,8,11,89.05,382.71,2,47,8.847711656
395.47,5.15,2,5,5,79.8,238.06,1,30,6.698970004
332.39,1.3,2,7,3,129.78,200.06,0,23,4.958607315
452.56,4.41,2,6,4,83.04,272.43,0,34,7.924453039
382.49,5.19,2,6,4,76.14,230.21,1,27,5.0
462.34,4.31,1,6,4,79.82,277.77,0,31,4.665546249
497.96,4.35,2,8,9,81.94,299.5,0,35,6.244125144
567.05,7.63,2,4,9,60.41,341.08,2,40,5.954677021
546.94,5.91,2,7,5,93.54,329.0,2,38,5.0
455.92,4.76,2,6,8,79.38,274.19,0,32,7.57024772
384.47,2.72,1,8,5,85.17,231.41,0,27,6.869666232
436.9,5.76,3,6,4,104.82,262.74,1,31,5.0
437.46,2.73,1,8,4,98.28,263.36,0,32,4.522878745
216.21,0.7,2,3,3,91.67,130.13,0,14,2.494850022
480.62,5.19,2,6,7,83.04,289.32,1,36,7.754487332
455.51,5.21,1,5,3,45.46,274.21,1,34,5.0
431.28,5.25,1,7,5,78.39,259.07,1,29,5.0
469.55,4.39,0,9,8,83.12,282.66,0,35,7.260032303
311.34,3.64,2,4,4,76.39,187.43,0,23,8.213248578
571.45,4.38,3,7,10,108.48,343.46,1,37,8.15490196
412.49,4.17,1,5,5,59.39,248.31,0,31,6.468521083
433.31,6.12,2,5,6,74.56,260.28,1,28,7.602059991
314.35,3.47,1,6,4,68.52,189.23,0,24,5.795880017
481.94,6.56,2,7,7,80.41,289.8,1,33,8.522878745
388.86,4.9,1,4,5,59.81,233.8,0,28,5.0
430.47,3.08,3,7,4,125.29,259.15,0,32,5.823908741
469.91,4.49,3,8,9,117.85,282.62,0,33,9.568636236
468.36,3.7,1,6,5,70.59,281.38,0,30,8.430041182
568.49,5.46,1,8,6,108.21,341.62,2,38,8.744727495
363.24,4.7,0,3,3,41.9,218.11,0,24,4.764724123
405.48,3.47,1,7,4,86.27,244.05,0,29,8.537602002
534.98,5.99,2,7,8,94.6,321.78,2,38,8.040958608
440.94,4.01,2,8,6,88.77,265.16,0,31,5.132532512
360.44,4.46,2,5,4,66.91,216.93,0,26,5.698970004
394.47,4.94,0,5,6,53.99,237.46,0,29,5.698970004
424.52,5.05,3,5,5,91.83,255.57,1,31,6.420216403
558.42,5.21,1,9,7,111.84,335.62,2,38,7.301029996
225.32,1.92,1,4,1,53.82,135.6,0,15,4.443697499
327.34,3.22,3,2,2,77.75,197.05,0,25,4.301029996
322.32,1.06,3,6,6,114.18,194.04,0,24,4.301029996
522.96,5.89,2,7,11,94.6,314.55,2,37,6.990549104
464.39,5.62,3,4,5,61.87,278.94,1,29,7.764471553
297.7,3.27,0,6,2,68.58,178.94,0,21,6.13076828
432.48,4.44,1,7,8,87.5,260.35,0,32,9.15490196
388.88,3.88,2,5,7,96.34,233.77,0,26,4.800000053
488.96,3.95,1,8,5,106.22,294.04,0,33,6.795880017
413.26,4.75,2,6,3,80.04,248.22,0,28,8.585026652
448.88,4.62,3,7,10,105.6,269.96,0,31,8.468521083
542.11,4.63,2,9,10,85.86,326.03,1,37,8.193820026
544.51,5.27,1,5,9,66.84,327.17,2,34,5.0
285.31,2.01,2,6,4,98.94,171.76,0,21,4.0
478.56,5.04,3,6,8,108.9,288.08,1,36,4.698970004
472.97,5.3,3,7,12,105.6,284.45,1,33,7.0
438.44,3.42,2,7,5,123.19,263.95,0,32,4.774690718
461.45,6.23,1,6,6,76.73,277.8,1,34,5.0
809.94,8.49,2,11,14,140.05,487.54,3,58,6.0
500.65,4.35,4,7,11,98.33,301.38,1,37,10.0
445.54,4.66,3,4,5,73.05,268.21,0,33,8.096910013
561.64,4.55,2,10,7,94.57,338.12,1,41,9.045757491
327.39,2.85,1,7,3,88.08,197.09,0,24,6.53313238
273.34,3.41,1,3,1,51.8,164.53,0,21,6.075720714
412.48,4.1,1,7,5,85.07,248.26,0,30,7.102372909
560.75,5.52,1,7,5,74.73,336.75,2,34,7.301029996
497.56,3.6,3,7,4,134.92,299.53,0,37,6.677780705
603.12,5.97,2,9,12,101.08,362.8,2,43,5.850780887
418.46,1.78,1,8,4,108.39,251.91,0,31,8.443697499
451.56,3.58,2,7,6,99.79,271.79,0,32,4.522878745
511.99,4.64,2,7,9,88.61,307.94,1,36,9.292429824
531.03,5.19,3,7,11,100.64,319.41,2,37,7.494850022
467.53,5.38,3,5,5,104.8,281.44,1,35,5.380906669
437.57,5.37,3,6,7,91.93,263.37,1,31,7.795880017
357.41,4.67,3,4,4,70.23,215.15,0,27,4.0
434.86,4.23,3,7,9,105.6,261.52,0,30,8.026872146
471.54,5.13,2,6,8,79.38,283.86,1,35,7.148741651
351.48,4.7,1,4,6,54.88,211.53,0,25,6.075720714
424.46,4.04,3,5,3,100.42,255.52,0,32,5.0
360.32,1.76,5,7,6,144.52,216.92,0,26,4.585026652
449.29,-0.83,7,6,7,179.76,269.89,1,26,7.698970004
204.18,0.49,3,4,2,107.34,122.92,0,15,5.0
543.63,2.85,4,10,10,144.42,327.27,1,40,6.0
392.26,3.4,1,7,5,88.08,235.58,0,24,5.364516253
554.62,4.82,4,6,9,98.39,333.89,1,40,5.0
302.33,1.17,3,5,4,79.15,182.0,0,22,3.903089987
467.59,6.02,0,5,5,63.0,281.43,1,34,5.013228266
570.65,5.91,1,6,3,77.73,343.51,2,43,5.721246399
597.61,4.29,5,7,15,179.67,359.78,1,42,4.795880017
533.63,5.76,3,7,10,103.52,321.23,2,40,6.250263684
534.64,3.85,2,9,10,118.45,321.81,1,38,6.709965389
472.93,3.87,1,9,8,87.2,284.43,0,33,7.301029996
549.63,5.27,4,7,6,117.95,330.87,2,41,4.301029996
558.51,5.97,1,8,9,82.88,335.66,2,38,8.853871964
591.09,7.2,2,8,10,101.5,355.55,2,42,7.42136079
475.36,4.43,1,5,5,62.74,285.61,0,30,5.22184875
568.6,2.61,3,7,7,116.72,342.31,1,41,8.443697499
553.99,5.1,3,9,8,117.29,333.24,2,38,8.251811973
361.43,5.11,2,5,4,75.11,217.52,1,26,4.522878745
361.4,3.35,2,4,5,78.19,217.56,0,27,7.0
290.28,1.53,6,6,4,122.05,174.75,1,21,6.397940009
450.51,5.22,1,6,8,72.5,271.21,1,33,7.585026652
554.66,3.45,2,10,7,117.39,333.9,1,41,7.468521083
278.27,2.58,3,5,1,94.92,167.52,0,21,5.404503778
433.56,3.9,1,7,7,78.43,260.99,0,32,5.0
481.52,2.94,1,10,3,128.6,289.87,0,36,5.366531544
586.67,6.08,1,9,8,92.29,353.17,2,43,8.698970004
455.62,3.82,2,4,8,82.27,274.23,0,32,5.0
324.79,2.47,1,4,3,76.13,195.2,0,21,4.823330067
437.54,5.41,2,5,12,88.77,263.39,1,32,5.446116973
601.7,4.86,3,9,12,127.18,362.22,1,44,8.283996656
551.82,5.9,3,7,8,117.71,331.37,2,36,5.0
325.37,1.25,1,6,3,76.04,195.88,0,24,4.301029996
522.96,1.7,5,10,9,140.43,314.56,1,36,8.747146969
389.38,4.01,2,5,5,71.84,234.43,0,28,6.48148606
455.56,4.88,1,6,4,73.44,274.24,0,34,6.0
469.55,4.39,0,9,8,83.12,282.66,0,35,7.280006174
145.16,1.93,1,2,1,44.02,87.38,0,11,2.619788758
468.53,5.58,2,4,3,63.84,282.06,1,34,8.698970004
367.41,3.04,3,6,5,111.39,221.18,0,27,7.537602002
601.49,7.11,1,10,7,124.73,361.55,2,41,7.301029996
584.11,5.09,2,9,8,85.86,351.36,2,40,7.290730039
514.51,5.46,1,6,4,77.11,309.74,2,38,7.179798541
528.66,4.83,1,9,10,86.56,318.24,1,39,8.7000571
500.56,4.19,2,9,10,120.26,301.34,1,37,6.42136079
546.6,4.71,1,6,5,65.77,329.06,1,40,7.922995673
461.86,3.53,2,7,6,100.47,277.78,0,32,8.958607315
369.43,4.77,1,6,6,78.66,222.39,0,28,5.031517051
348.2,3.12,2,6,2,89.85,209.06,0,21,6.603800653
484.94,5.5,2,8,4,103.83,291.66,1,34,7.942333896
561.03,4.31,1,9,9,88.77,337.48,1,39,6.54999737
388.52,4.33,2,6,5,56.32,233.88,0,29,3.823908741
403.46,1.7,4,8,6,115.3,242.9,0,29,7.004364805
795.91,8.1,2,11,13,140.05,479.1,3,57,6.0
469.45,4.09,2,9,7,119.47,282.63,0,34,7.853871964
347.42,4.99,1,5,5,67.17,209.13,0,26,6.439997673
352.34,3.42,2,6,4,96.97,212.11,0,26,4.838631998
502.41,6.02,1,6,5,74.07,301.87,2,35,6.327902142
627.71,8.33,3,9,7,124.45,377.87,2,47,7.638272164
398.44,4.96,3,3,5,77.59,239.85,0,30,9.522878745
569.45,5.78,1,7,6,102.88,342.25,2,39,5.0
427.29,5.05,1,6,4,69.04,256.67,1,29,7.522878745
406.29,3.91,3,7,5,104.55,244.03,0,25,7.500038134
463.32,3.93,1,7,6,85.81,278.37,0,31,7.301029996
414.63,6.08,2,3,8,57.53,249.59,1,30,4.0
538.66,3.71,1,7,6,88.15,324.27,1,40,7.536107011
587.68,4.47,3,9,11,127.18,353.78,1,43,8.236572006
768.85,6.53,2,11,11,143.29,462.81,3,55,6.0
529.38,5.17,3,7,7,117.71,318.14,2,36,5.774690718
506.61,2.14,1,8,6,97.38,304.99,1,37,6.279840697
680.8,6.86,1,9,12,93.23,409.76,2,47,6.242603971
455.58,3.01,2,5,5,91.5,274.21,0,32,7.15490196
479.56,7.01,3,5,8,78.94,288.68,1,36,6.412625828
336.58,3.58,1,5,2,63.59,201.78,0,19,7.086186148
390.8,3.76,2,6,6,85.37,234.99,0,27,4.0
529.65,3.48,2,9,11,108.64,318.84,1,39,8.240030142
544.0,5.61,2,7,8,88.61,327.22,2,38,7.785156152
432.53,3.88,2,8,8,88.33,260.38,0,32,8.599980365
370.46,5.37,1,5,4,59.93,223.0,1,28,6.853871964
324.82,4.48,1,4,4,50.7,195.25,0,23,6.585026652
528.54,6.87,2,6,6,84.73,318.19,2,39,6.0
367.36,4.21,2,5,3,71.84,221.13,0,25,6.301029996
476.54,4.63,0,8,6,78.19,286.87,0,36,7.980053318
429.48,2.98,1,8,6,85.42,258.54,0,32,6.420216403
535.61,4.66,3,9,7,124.19,322.44,1,40,5.979638717
452.52,4.78,0,8,7,78.19,272.41,0,34,8.569924944
469.94,5.36,3,7,5,110.75,282.62,1,34,5.782516056
397.46,3.04,3,6,7,125.44,239.22,0,28,4.659999925
575.14,6.33,1,9,9,75.64,345.9,2,40,5.0
305.29,2.64,2,6,2,89.85,183.8,0,22,5.721246399
280.33,3.11,2,5,2,76.96,168.75,0,21,6.22184875
652.71,7.79,2,10,9,154.34,392.84,2,46,5.301029996
508.0,5.19,4,8,7,108.4,305.49,2,35,5.0
397.91,4.8,1,6,3,78.85,239.26,0,28,5.657577319
375.48,3.17,2,6,5,72.97,226.03,0,28,7.031517051
391.32,6.06,0,4,2,34.89,234.96,1,25,3.823908741
576.08,5.48,2,10,5,114.16,346.53,2,41,5.540607512
400.49,3.1,2,7,3,82.92,241.09,0,30,6.402304814
518.64,4.33,2,8,10,107.37,312.17,1,37,6.978810701
288.25,2.38,3,6,1,100.13,173.53,0,21,8.958607315
611.15,6.36,4,8,9,114.52,367.62,2,44,5.477555766
723.73,-0.9,10,10,23,314.93,435.72,2,51,3.698970004
520.39,4.51,1,7,6,79.82,312.73,1,35,7.301029996
614.55,-0.57,8,8,16,257.76,370.0,2,42,5.920818754
613.14,7.15,2,9,11,112.4,368.78,2,43,6.725842151
394.52,5.55,2,2,5,35.5,237.44,1,28,4.711974465
533.01,5.73,2,7,9,92.27,320.59,2,38,7.431798276
486.65,5.85,2,8,7,100.09,292.9,1,35,7.272458743
474.35,5.37,2,8,9,101.32,285.0,1,32,5.0
464.91,4.95,3,6,7,125.3,279.59,0,33,5.0
574.64,4.1,2,10,6,110.73,345.89,1,41,5.585026652
506.65,6.14,2,5,6,73.07,304.99,2,38,7.026872146
557.7,6.9,3,7,12,106.63,335.72,2,41,5.48148606
311.34,2.97,2,5,5,76.24,187.43,0,23,6.288192771
263.34,4.3,1,1,2,29.1,158.51,0,20,4.616184634
408.89,3.06,3,5,2,94.04,245.87,0,29,8.096910013
582.1,7.02,2,7,10,99.51,350.13,2,42,6.397940009
588.55,1.75,7,6,14,221.14,354.34,2,41,4.522878745
390.42,3.59,3,3,4,86.88,235.03,0,29,9.0
273.18,1.57,3,4,4,112.93,164.48,0,18,2.443697499
336.19,5.82,0,2,3,22.12,201.82,1,22,4.657577319
428.44,2.95,2,6,3,86.0,257.94,0,31,6.0
445.31,5.24,2,6,8,85.37,267.52,1,30,5.0
671.72,6.22,3,7,10,119.56,404.39,2,49,7.769551079
409.32,6.67,1,4,3,50.7,245.84,1,28,4.0
442.57,4.65,0,7,8,59.31,266.41,0,33,6.359995853
361.87,3.59,0,4,7,38.77,217.56,0,25,4.0
506.0,6.35,2,5,6,53.08,304.3,2,34,5.387216143
272.26,2.67,2,5,1,79.9,163.9,0,20,8.920818754
489.63,3.1,2,9,7,94.45,294.76,0,36,6.412289035
417.82,4.82,0,7,4,65.94,251.26,0,29,4.966576245
441.33,3.61,1,6,7,74.25,265.12,0,28,8.37675071
237.26,1.38,1,4,2,53.82,142.79,0,16,5.661543506
444.42,3.02,3,6,5,109.16,267.56,0,32,8.823908741
584.75,5.71,0,10,10,76.08,351.96,2,42,5.0
379.51,2.41,1,7,5,76.1,228.46,0,28,5.199076818
516.37,4.35,3,7,11,105.24,310.3,1,33,7.585026652
470.96,2.93,2,9,9,111.55,283.24,0,33,7.960189446
426.55,5.81,3,5,6,73.83,256.72,1,31,6.484921325
291.31,2.79,2,4,1,70.91,175.36,0,22,4.721246399
402.93,3.22,2,7,6,65.55,242.29,0,28,6.358525889
432.4,4.07,2,6,6,77.41,260.33,0,31,5.0
370.38,3.52,2,6,5,84.67,222.98,0,27,5.721246399
569.73,2.41,3,7,10,123.84,342.93,1,40,7.096910013
539.64,3.62,2,7,7,94.22,324.85,1,40,5.0
490.44,5.28,3,6,10,95.07,294.69,1,33,6.886056648
360.8,2.19,0,7,5,79.01,216.93,0,25,4.602059991
496.62,4.7,0,7,8,76.38,298.95,0,37,7.724688645
431.52,3.62,1,7,3,86.27,259.72,0,31,9.522878745
501.59,6.04,4,7,8,117.85,301.94,2,38,5.568636236
775.88,7.61,2,10,11,103.16,467.08,2,57,7.0
433.39,3.12,2,7,7,100.47,260.93,0,31,8.522878745
688.67,1.61,8,12,5,234.88,414.55,3,49,3.698970004
523.04,4.22,1,8,8,96.61,314.59,1,37,6.390000296
561.09,5.3,2,8,10,91.85,337.49,2,40,5.876148359
562.99,6.44,2,8,11,111.67,338.64,2,40,6.88941029
341.8,4.4,2,4,4,59.17,205.48,0,24,6.181114585
491.86,6.09,2,6,5,90.3,295.84,1,34,5.0
703.79,8.17,2,9,12,105.91,423.68,2,52,6.0
519.65,5.08,2,7,6,86.28,312.82,2,39,7.638272164
450.38,3.29,2,7,2,119.55,271.15,0,33,5.0
593.51,7.68,2,7,8,94.48,356.73,2,41,7.277366077
640.71,7.57,4,10,8,156.79,385.7,2,48,8.522878745
457.48,4.48,0,7,6,86.05,275.39,0,34,4.991399828
444.5,3.55,1,9,9,109.32,267.58,0,33,8.809948582
551.41,7.41,2,6,7,96.27,331.38,2,38,5.366531544
476.56,3.55,2,9,5,114.09,286.89,0,35,5.468393368
327.75,4.23,3,4,2,79.62,197.03,0,23,3.698970004
525.45,4.28,2,7,9,82.62,315.76,1,34,8.769551079
452.52,2.43,3,9,8,127.24,272.42,0,33,8.045757491
343.39,4.08,2,4,4,61.44,206.71,0,26,6.0
560.62,4.22,3,8,6,130.06,337.49,1,42,5.0
530.63,4.03,2,8,7,106.17,319.44,1,39,6.0
522.57,6.41,3,8,6,139.9,314.59,2,39,8.045757491
417.42,4.19,2,6,6,98.0,251.28,0,31,6.173925197
432.84,4.07,2,7,7,102.44,260.3,0,30,7.468521083
573.51,5.13,3,8,8,120.34,344.65,2,38,8.096910013
288.35,4.24,2,3,3,53.6,173.58,0,22,6.377785977
353.43,4.97,3,3,5,69.39,212.75,0,27,4.251037139
420.56,3.9,3,3,6,77.23,253.16,0,31,7.806875402
458.51,5.34,1,5,4,58.12,275.99,1,32,7.698970004
495.41,5.92,1,7,7,76.06,297.67,1,34,7.913640169
